MFR URL,Ref URL 1,Ref URL 2,Ref URL 3,Ref URL 4,Ref URL 5,PART_NUMBER,Dept,Class,Fine,SKU - MY_PART_NUMBER,Mfg_Part_Num,Part_Desc,E1_Brand,Unilog_Brand,DIB_Brand,Part_Manuf,MANUFACTURER_NAME,BRAND_NAME,TRADE_NAME,MANUFACTURER_PART_NUMBER,ALTERNATE_PART_NUMBER,Classpath,MOBILE_DESC,INVOICE_DESC,SHORT_DESC,LONG_DESC1,RETAIL_DESC,MARKETING_DESCRIPTION,ITEM_FEATURES_1,ITEM_FEATURES_2,ITEM_FEATURES_3,ITEM_FEATURES_4,ITEM_FEATURES_5,ITEM_FEATURES_6,ITEM_FEATURES_7,ITEM_FEATURES_8,ITEM_FEATURES_9,ITEM_FEATURES_10,ITEM_FEATURES_11,ITEM_FEATURES_12,ITEM_FEATURES_13,ITEM_FEATURES_14,ITEM_FEATURES_15,ITEM_FEATURES_16,ITEM_FEATURES_17,ITEM_FEATURES_18,ITEM_FEATURES_19,ITEM_FEATURES_20,With,Standard/Approvals,Prop 65,Application,Includes,Product Name,ATTRIBUTE_LABEL 1,ATTRIBUTE_VALUE 1,ATTRIBUTE_UOM 1,ATTRIBUTE_LABEL 2,ATTRIBUTE_VALUE 2,ATTRIBUTE_UOM 2,ATTRIBUTE_LABEL 3,ATTRIBUTE_VALUE 3,ATTRIBUTE_UOM 3,ATTRIBUTE_LABEL 4,ATTRIBUTE_VALUE 4,ATTRIBUTE_UOM 4,ATTRIBUTE_LABEL 5,ATTRIBUTE_VALUE 5,ATTRIBUTE_UOM 5,ATTRIBUTE_LABEL 6,ATTRIBUTE_VALUE 6,ATTRIBUTE_UOM 6,ATTRIBUTE_LABEL 7,ATTRIBUTE_VALUE 7,ATTRIBUTE_UOM 7,ATTRIBUTE_LABEL 8,ATTRIBUTE_VALUE 8,ATTRIBUTE_UOM 8,ATTRIBUTE_LABEL 9,ATTRIBUTE_VALUE 9,ATTRIBUTE_UOM 9,ATTRIBUTE_LABEL 10,ATTRIBUTE_VALUE 10,ATTRIBUTE_UOM 10,ATTRIBUTE_LABEL 11,ATTRIBUTE_VALUE 11,ATTRIBUTE_UOM 11,ATTRIBUTE_LABEL 12,ATTRIBUTE_VALUE 12,ATTRIBUTE_UOM 12,ATTRIBUTE_LABEL 13,ATTRIBUTE_VALUE 13,ATTRIBUTE_UOM 13,ATTRIBUTE_LABEL 14,ATTRIBUTE_VALUE 14,ATTRIBUTE_UOM 14,ATTRIBUTE_LABEL 15,ATTRIBUTE_VALUE 15,ATTRIBUTE_UOM 15,ATTRIBUTE_LABEL 16,ATTRIBUTE_VALUE 16,ATTRIBUTE_UOM 16,ATTRIBUTE_LABEL 17,ATTRIBUTE_VALUE 17,ATTRIBUTE_UOM 17,ATTRIBUTE_LABEL 18,ATTRIBUTE_VALUE 18,ATTRIBUTE_UOM 18,ATTRIBUTE_LABEL 19,ATTRIBUTE_VALUE 19,ATTRIBUTE_UOM 19,ATTRIBUTE_LABEL 20,ATTRIBUTE_VALUE 20,ATTRIBUTE_UOM 20,ATTRIBUTE_LABEL 21,ATTRIBUTE_VALUE 21,ATTRIBUTE_UOM 21,ATTRIBUTE_LABEL 22,ATTRIBUTE_VALUE 22,ATTRIBUTE_UOM 22,ATTRIBUTE_LABEL 23,ATTRIBUTE_VALUE 23,ATTRIBUTE_UOM 23,ATTRIBUTE_LABEL 24,ATTRIBUTE_VALUE 24,ATTRIBUTE_UOM 24,ATTRIBUTE_LABEL 25,ATTRIBUTE_VALUE 25,ATTRIBUTE_UOM 25,ATTRIBUTE_LABEL 26,ATTRIBUTE_VALUE 26,ATTRIBUTE_UOM 26,ATTRIBUTE_LABEL 27,ATTRIBUTE_VALUE 27,ATTRIBUTE_UOM 27,ATTRIBUTE_LABEL 28,ATTRIBUTE_VALUE 28,ATTRIBUTE_UOM 28,ATTRIBUTE_LABEL 29,ATTRIBUTE_VALUE 29,ATTRIBUTE_UOM 29,ATTRIBUTE_LABEL 30,ATTRIBUTE_VALUE 30,ATTRIBUTE_UOM 30,ATTRIBUTE_LABEL 31,ATTRIBUTE_VALUE 31,ATTRIBUTE_UOM 31,ATTRIBUTE_LABEL 32,ATTRIBUTE_VALUE 32,ATTRIBUTE_UOM 32,ATTRIBUTE_LABEL 33,ATTRIBUTE_VALUE 33,ATTRIBUTE_UOM 33,ATTRIBUTE_LABEL 34,ATTRIBUTE_VALUE 34,ATTRIBUTE_UOM 34,ATTRIBUTE_LABEL 35,ATTRIBUTE_VALUE 35,ATTRIBUTE_UOM 35,ATTRIBUTE_LABEL 36,ATTRIBUTE_VALUE 36,ATTRIBUTE_UOM 36,ATTRIBUTE_LABEL 37,ATTRIBUTE_VALUE 37,ATTRIBUTE_UOM 37,ATTRIBUTE_LABEL 38,ATTRIBUTE_VALUE 38,ATTRIBUTE_UOM 38,ATTRIBUTE_LABEL 39,ATTRIBUTE_VALUE 39,ATTRIBUTE_UOM 39,ATTRIBUTE_LABEL 40,ATTRIBUTE_VALUE 40,ATTRIBUTE_UOM 40,ATTRIBUTE_LABEL 41,ATTRIBUTE_VALUE 41,ATTRIBUTE_UOM 41,ATTRIBUTE_LABEL 42,ATTRIBUTE_VALUE 42,ATTRIBUTE_UOM 42,ATTRIBUTE_LABEL 43,ATTRIBUTE_VALUE 43,ATTRIBUTE_UOM 43,ATTRIBUTE_LABEL 44,ATTRIBUTE_VALUE 44,ATTRIBUTE_UOM 44,ATTRIBUTE_LABEL 45,ATTRIBUTE_VALUE 45,ATTRIBUTE_UOM 45,ATTRIBUTE_LABEL 46,ATTRIBUTE_VALUE 46,ATTRIBUTE_UOM 46,ATTRIBUTE_LABEL 47,ATTRIBUTE_VALUE 47,ATTRIBUTE_UOM 47,ATTRIBUTE_LABEL 48,ATTRIBUTE_VALUE 48,ATTRIBUTE_UOM 48,ATTRIBUTE_LABEL 49,ATTRIBUTE_VALUE 49,ATTRIBUTE_UOM 49,ATTRIBUTE_LABEL 50,ATTRIBUTE_VALUE 50,ATTRIBUTE_UOM 50,UPC,EAN,GTIN,UNSPSC,Warranty,List Price,Selling Qty,Selling UOM,Standard Packaging Information,LENGTH,LENGTH_UOM,HEIGHT,HEIGHT_UOM,WIDTH,WIDTH_UOM,WEIGHT,WEIGHT_UOM,VOLUME,VOLUME_UOM,Product Image,Alternate Image 1,Alternate Image 2,Alternate Image 3,Alternate Image 4,SDS,SDS_1,Warranty Information,Catalog,Specification Sheet,Instruction/Installation Manual,Service Manual,Owners/User Manual,Line Drawing,MTR,RoHS,Full Engineering Drawing,Energy Star Guide,Technical Bulletin,Submittal,Compatibility Chart,Size Chart,Product Label/Insert,Video Link,Video Link 1,Country Of Origin,Discontinued,Actual Image (Yes/No)
https://www.techgear57inctecge.com/p/MWUG42010324,,,,,,MWUG42010324,Industrial Supplies,General Industrial,Hardware,MWUG42010324,MWUG42010324,UTW Pro Heated Glove Blk MD,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Tech Gear 5.7 Inc (TECGE),Tech Gear 5.7 Inc (TECGE),Tech Gear 5.7 Inc (TECGE),,MWUG42010324,,Industrial Supplies>General Industrial>Industrial Components,"Tech Gear 5.7 Inc (TECGE) Tech Gear 5.7 Inc (TECGE), Hardware, Professional",HARDWARE,Tech Gear 5.7 Inc (TECGE) Professional Series MWUG42010324 Hardware,"Tech Gear 5.7 Inc (TECGE) Hardware, Professional Series, standard commercial specifications.","Tech Gear 5.7 Inc (TECGE) Hardware, MWUG42010324",Engineered for heavy-duty industrial and professional use. Delivers maximum durability and precision under demanding conditions.,Engineered for Professional Series performance standards,,,,,,,,,,,,,,,,,,,,,,,,,Hardware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40151500,1 Year Manufacturer Warranty,,1,EA,,,,,,,,,,,,TechGear57IncTECGE_MWUG42010324.jpg,,,,,,,,,TechGear57IncTECGE_MWUG42010324_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,No,Yes
https://www.techgear57inctecge.com/p/MWUG42010424,,,,,,MWUG42010424,Industrial Supplies,General Industrial,Hardware,MWUG42010424,MWUG42010424,UTW Pro Heated Glove Blk LG,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Tech Gear 5.7 Inc (TECGE),Tech Gear 5.7 Inc (TECGE),Tech Gear 5.7 Inc (TECGE),,MWUG42010424,,Industrial Supplies>General Industrial>Industrial Components,"Tech Gear 5.7 Inc (TECGE) Tech Gear 5.7 Inc (TECGE), Hardware, Professional",HARDWARE,Tech Gear 5.7 Inc (TECGE) Professional Series MWUG42010424 Hardware,"Tech Gear 5.7 Inc (TECGE) Hardware, Professional Series, standard commercial specifications.","Tech Gear 5.7 Inc (TECGE) Hardware, MWUG42010424",Engineered for heavy-duty industrial and professional use. Delivers maximum durability and precision under demanding conditions.,Engineered for Professional Series performance standards,,,,,,,,,,,,,,,,,,,,,,,,,Hardware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40151500,1 Year Manufacturer Warranty,,1,EA,,,,,,,,,,,,TechGear57IncTECGE_MWUG42010424.jpg,,,,,,,,,TechGear57IncTECGE_MWUG42010424_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,No,Yes
https://www.techgear57inctecge.com/p/MWUG42010524,,,,,,MWUG42010524,Industrial Supplies,General Industrial,Hardware,MWUG42010524,MWUG42010524,UTW Pro Heated Glove Blk XL,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Tech Gear 5.7 Inc (TECGE),Tech Gear 5.7 Inc (TECGE),Tech Gear 5.7 Inc (TECGE),,MWUG42010524,,Industrial Supplies>General Industrial>Industrial Components,"Tech Gear 5.7 Inc (TECGE) Tech Gear 5.7 Inc (TECGE), Hardware, Professional",HARDWARE,Tech Gear 5.7 Inc (TECGE) Professional Series MWUG42010524 Hardware,"Tech Gear 5.7 Inc (TECGE) Hardware, Professional Series, standard commercial specifications.","Tech Gear 5.7 Inc (TECGE) Hardware, MWUG42010524",Engineered for heavy-duty industrial and professional use. Delivers maximum durability and precision under demanding conditions.,Engineered for Professional Series performance standards,,,,,,,,,,,,,,,,,,,,,,,,,Hardware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40151500,1 Year Manufacturer Warranty,,1,EA,,,,,,,,,,,,TechGear57IncTECGE_MWUG42010524.jpg,,,,,,,,,TechGear57IncTECGE_MWUG42010524_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,No,Yes
https://www.techgear57inctecge.com/p/MWUG42010624,,,,,,MWUG42010624,Industrial Supplies,General Industrial,Hardware,MWUG42010624,MWUG42010624,UTW Pro Heated Glove Blk 2X,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Tech Gear 5.7 Inc (TECGE),Tech Gear 5.7 Inc (TECGE),Tech Gear 5.7 Inc (TECGE),,MWUG42010624,,Industrial Supplies>General Industrial>Industrial Components,"Tech Gear 5.7 Inc (TECGE) Tech Gear 5.7 Inc (TECGE), Hardware, Professional",HARDWARE,Tech Gear 5.7 Inc (TECGE) Professional Series MWUG42010624 Hardware,"Tech Gear 5.7 Inc (TECGE) Hardware, Professional Series, standard commercial specifications.","Tech Gear 5.7 Inc (TECGE) Hardware, MWUG42010624",Engineered for heavy-duty industrial and professional use. Delivers maximum durability and precision under demanding conditions.,Engineered for Professional Series performance standards,,,,,,,,,,,,,,,,,,,,,,,,,Hardware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40151500,1 Year Manufacturer Warranty,,1,EA,,,,,,,,,,,,TechGear57IncTECGE_MWUG42010624.jpg,,,,,,,,,TechGear57IncTECGE_MWUG42010624_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,No,Yes
https://www.techgear57inctecge.com/p/MWUG36010225,,,,,,MWUG36010225,Industrial Supplies,General Industrial,Hardware,MWUG36010225,MWUG36010225,MWUG36010225 BLK SM Aerial Snow Heated Glove,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Tech Gear 5.7 Inc (TECGE),Tech Gear 5.7 Inc (TECGE),Tech Gear 5.7 Inc (TECGE),,MWUG36010225,,Industrial Supplies>General Industrial>Industrial Components,"Tech Gear 5.7 Inc (TECGE) Tech Gear 5.7 Inc (TECGE), Hardware, Professional",HARDWARE,Tech Gear 5.7 Inc (TECGE) Professional Series MWUG36010225 Hardware,"Tech Gear 5.7 Inc (TECGE) Hardware, Professional Series, standard commercial specifications.","Tech Gear 5.7 Inc (TECGE) Hardware, MWUG36010225",Engineered for heavy-duty industrial and professional use. Delivers maximum durability and precision under demanding conditions.,Engineered for Professional Series performance standards,,,,,,,,,,,,,,,,,,,,,,,,,Hardware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40151500,1 Year Manufacturer Warranty,,1,EA,,,,,,,,,,,,TechGear57IncTECGE_MWUG36010225.jpg,,,,,,,,,TechGear57IncTECGE_MWUG36010225_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,No,Yes
https://www.techgear57inctecge.com/p/MWUG36010325,,,,,,MWUG36010325,Industrial Supplies,General Industrial,Hardware,MWUG36010325,MWUG36010325,MWUG36010325 BLK MD Aerial Snow Heated Glove,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Tech Gear 5.7 Inc (TECGE),Tech Gear 5.7 Inc (TECGE),Tech Gear 5.7 Inc (TECGE),,MWUG36010325,,Industrial Supplies>General Industrial>Industrial Components,"Tech Gear 5.7 Inc (TECGE) Tech Gear 5.7 Inc (TECGE), Hardware, Professional",HARDWARE,Tech Gear 5.7 Inc (TECGE) Professional Series MWUG36010325 Hardware,"Tech Gear 5.7 Inc (TECGE) Hardware, Professional Series, standard commercial specifications.","Tech Gear 5.7 Inc (TECGE) Hardware, MWUG36010325",Engineered for heavy-duty industrial and professional use. Delivers maximum durability and precision under demanding conditions.,Engineered for Professional Series performance standards,,,,,,,,,,,,,,,,,,,,,,,,,Hardware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40151500,1 Year Manufacturer Warranty,,1,EA,,,,,,,,,,,,TechGear57IncTECGE_MWUG36010325.jpg,,,,,,,,,TechGear57IncTECGE_MWUG36010325_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,No,Yes
https://www.techgear57inctecge.com/p/MWUG36010425,,,,,,MWUG36010425,Industrial Supplies,General Industrial,Hardware,MWUG36010425,MWUG36010425,MWUG36010425 BLK LG Aerial Snow Heated Glove,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Tech Gear 5.7 Inc (TECGE),Tech Gear 5.7 Inc (TECGE),Tech Gear 5.7 Inc (TECGE),,MWUG36010425,,Industrial Supplies>General Industrial>Industrial Components,"Tech Gear 5.7 Inc (TECGE) Tech Gear 5.7 Inc (TECGE), Hardware, Professional",HARDWARE,Tech Gear 5.7 Inc (TECGE) Professional Series MWUG36010425 Hardware,"Tech Gear 5.7 Inc (TECGE) Hardware, Professional Series, standard commercial specifications.","Tech Gear 5.7 Inc (TECGE) Hardware, MWUG36010425",Engineered for heavy-duty industrial and professional use. Delivers maximum durability and precision under demanding conditions.,Engineered for Professional Series performance standards,,,,,,,,,,,,,,,,,,,,,,,,,Hardware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40151500,1 Year Manufacturer Warranty,,1,EA,,,,,,,,,,,,TechGear57IncTECGE_MWUG36010425.jpg,,,,,,,,,TechGear57IncTECGE_MWUG36010425_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,No,Yes
https://www.techgear57inctecge.com/p/MWUG36010525,,,,,,MWUG36010525,Industrial Supplies,General Industrial,Hardware,MWUG36010525,MWUG36010525,MWUG36010525 BLK XL Aerial Snow Heated Glove,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Tech Gear 5.7 Inc (TECGE),Tech Gear 5.7 Inc (TECGE),Tech Gear 5.7 Inc (TECGE),,MWUG36010525,,Industrial Supplies>General Industrial>Industrial Components,"Tech Gear 5.7 Inc (TECGE) Tech Gear 5.7 Inc (TECGE), Hardware, Professional",HARDWARE,Tech Gear 5.7 Inc (TECGE) Professional Series MWUG36010525 Hardware,"Tech Gear 5.7 Inc (TECGE) Hardware, Professional Series, standard commercial specifications.","Tech Gear 5.7 Inc (TECGE) Hardware, MWUG36010525",Engineered for heavy-duty industrial and professional use. Delivers maximum durability and precision under demanding conditions.,Engineered for Professional Series performance standards,,,,,,,,,,,,,,,,,,,,,,,,,Hardware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40151500,1 Year Manufacturer Warranty,,1,EA,,,,,,,,,,,,TechGear57IncTECGE_MWUG36010525.jpg,,,,,,,,,TechGear57IncTECGE_MWUG36010525_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,No,Yes
https://www.techgear57inctecge.com/p/MWUG36010625,,,,,,MWUG36010625,Industrial Supplies,General Industrial,Hardware,MWUG36010625,MWUG36010625,MWUG36010625 BLK 2X Aerial Snow Heated Glove,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Tech Gear 5.7 Inc (TECGE),Tech Gear 5.7 Inc (TECGE),Tech Gear 5.7 Inc (TECGE),,MWUG36010625,,Industrial Supplies>General Industrial>Industrial Components,"Tech Gear 5.7 Inc (TECGE) Tech Gear 5.7 Inc (TECGE), Hardware, Professional",HARDWARE,Tech Gear 5.7 Inc (TECGE) Professional Series MWUG36010625 Hardware,"Tech Gear 5.7 Inc (TECGE) Hardware, Professional Series, standard commercial specifications.","Tech Gear 5.7 Inc (TECGE) Hardware, MWUG36010625",Engineered for heavy-duty industrial and professional use. Delivers maximum durability and precision under demanding conditions.,Engineered for Professional Series performance standards,,,,,,,,,,,,,,,,,,,,,,,,,Hardware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40151500,1 Year Manufacturer Warranty,,1,EA,,,,,,,,,,,,TechGear57IncTECGE_MWUG36010625.jpg,,,,,,,,,TechGear57IncTECGE_MWUG36010625_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,No,Yes
https://www.dewalt.com/p/DPG15,,,,,,DPG15,Industrial Supplies,General Industrial,Hardware,DPG15,DPG15,DPG15 Dewalt AM/FM Hearing Protector,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Radians (7363),Radians (7363),DEWALT®,,DPG15,,Industrial Supplies>General Industrial>Industrial Components,"Radians (7363) DEWALT, Hardware, Professional Series, DPG15",HARDWARE,DEWALT® Professional Series DPG15 Hardware,"DEWALT® Hardware, Professional Series, standard commercial specifications.","DEWALT® Hardware, DPG15",Engineered for heavy-duty industrial and professional use. Delivers maximum durability and precision under demanding conditions.,Engineered for Professional Series performance standards,,,,,,,,,,,,,,,,,,,,,,,,,Hardware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40151500,1 Year Manufacturer Warranty,,1,EA,,,,,,,,,,,,DEWALT_DPG15.jpg,,,,,,,,,DEWALT_DPG15_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,No,Yes
https://www.milwaukee.com/p/F200B-21L,,,,,,F200B-21L,Industrial Supplies,General Industrial,Hardware,F200B-21L,F200B-21L,F200B-21L Milw M12 Womens - BLK Heated Hoodie Kit L,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Milwaukee Accessory (4031),Milwaukee Accessory (4031),MILWAUKEE®,,F200B-21L,,Industrial Supplies>General Industrial>Industrial Components,"Milwaukee Accessory (4031) MILWAUKEE, Hardware, Professional Series, F200B-21L",HARDWARE,MILWAUKEE® Professional Series F200B-21L Hardware,"MILWAUKEE® Hardware, Professional Series, standard commercial specifications.","MILWAUKEE® Hardware, F200B-21L",Engineered for heavy-duty industrial and professional use. Delivers maximum durability and precision under demanding conditions.,Engineered for Professional Series performance standards,,,,,,,,,,,,,,,,,,,,,,,,,Hardware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40151500,1 Year Manufacturer Warranty,,1,EA,,,,,,,,,,,,MILWAUKEE_F200B_21L.jpg,,,,,,,,,MILWAUKEE_F200B_21L_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,No,Yes
https://www.milwaukee.com/p/F200B-21M,,,,,,F200B-21M,Industrial Supplies,General Industrial,Hardware,F200B-21M,F200B-21M,F200B-21M Milw M12 Womens - BLK Heated Hoodie Kit M,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Milwaukee Accessory (4031),Milwaukee Accessory (4031),MILWAUKEE®,,F200B-21M,,Industrial Supplies>General Industrial>Industrial Components,"Milwaukee Accessory (4031) MILWAUKEE, Hardware, Professional Series, F200B-21M",HARDWARE,MILWAUKEE® Professional Series F200B-21M Hardware,"MILWAUKEE® Hardware, Professional Series, standard commercial specifications.","MILWAUKEE® Hardware, F200B-21M",Engineered for heavy-duty industrial and professional use. Delivers maximum durability and precision under demanding conditions.,Engineered for Professional Series performance standards,,,,,,,,,,,,,,,,,,,,,,,,,Hardware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40151500,1 Year Manufacturer Warranty,,1,EA,,,,,,,,,,,,MILWAUKEE_F200B_21M.jpg,,,,,,,,,MILWAUKEE_F200B_21M_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,No,Yes
https://www.milwaukee.com/p/M200B-21L,,,,,,M200B-21L,Industrial Supplies,General Industrial,Hardware,M200B-21L,M200B-21L,M200B-21L Milw M12 BLK - Heated Hoodie Kit L,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Milwaukee Accessory (4031),Milwaukee Accessory (4031),MILWAUKEE®,,M200B-21L,,Industrial Supplies>General Industrial>Industrial Components,"Milwaukee Accessory (4031) MILWAUKEE, Hardware, Professional Series, M200B-21L",HARDWARE,MILWAUKEE® Professional Series M200B-21L Hardware,"MILWAUKEE® Hardware, Professional Series, standard commercial specifications.","MILWAUKEE® Hardware, M200B-21L",Engineered for heavy-duty industrial and professional use. Delivers maximum durability and precision under demanding conditions.,Engineered for Professional Series performance standards,,,,,,,,,,,,,,,,,,,,,,,,,Hardware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40151500,1 Year Manufacturer Warranty,,1,EA,,,,,,,,,,,,MILWAUKEE_M200B_21L.jpg,,,,,,,,,MILWAUKEE_M200B_21L_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,No,Yes
https://www.milwaukee.com/p/M200B-21M,,,,,,M200B-21M,Industrial Supplies,General Industrial,Hardware,M200B-21M,M200B-21M,M200B-21M Milw M12 BLK - Heated Hoodie Kit M,-- Unbranded --,-- No Unilog Brand --,-- No DIB Brand --,Milwaukee Accessory (4031),Milwaukee Accessory (4031),MILWAUKEE®,,M200B-21M,,Industrial Supplies>General Industrial>Industrial Components,"Milwaukee Accessory (4031) MILWAUKEE, Hardware, Professional Series, M200B-21M",HARDWARE,MILWAUKEE® Professional Series M200B-21M Hardware,"MILWAUKEE® Hardware, Professional Series, standard commercial specifications.","MILWAUKEE® Hardware, M200B-21M",Engineered for heavy-duty industrial and professional use. Delivers maximum durability and precision under demanding conditions.,Engineered for Professional Series performance standards,,,,,,,,,,,,,,,,,,,,,,,,,Hardware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40151500,1 Year Manufacturer Warranty,,1,EA,,,,,,,,,,,,MILWAUKEE_M200B_21M.jpg,,,,,,,,,MILWAUKEE_M200B_21M_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,No,Yes
